#x	y	z	B_x	B_y	B_z
0.1	0.8	-0.1	-2.5e-07	2.57e-08	-1.14e-07
0.1	0.8	0	-3.84e-07	4.76e-08	-7.69e-08
0.1	0.8	0.1	-4.37e-07	5.36e-08	-2.99e-08
0.1	0.8	0.2	-4.29e-07	5.1e-08	2.72e-09
0.1	0.8	0.3	-3.92e-07	4.64e-08	2.04e-08
0.1	0.8	0.4	-3.46e-07	4.09e-08	2.87e-08
0.1	0.8	0.5	-2.99e-07	3.46e-08	3.14e-08
0.1	0.8	0.6	-2.55e-07	2.81e-08	3.07e-08
0.1	0.8	0.7	-2.17e-07	2.2e-08	2.8e-08
0.1	0.8	0.8	-1.85e-07	1.69e-08	2.45e-08
0.1	0.8	0.9	-1.57e-07	1.27e-08	2.09e-08
0.1	0.8	1	-1.34e-07	9.54e-09	1.75e-08
0.1	0.9	-1	2.69e-08	6.49e-09	-1.75e-09
0.1	0.9	-0.9	3.07e-08	7.81e-09	-1.71e-09
0.1	0.9	-0.8	3.52e-08	9.13e-09	-1.62e-09
0.1	0.9	-0.7	3.96e-08	1.02e-08	-1.72e-09
0.1	0.9	-0.6	4.23e-08	1.08e-08	-2.63e-09
0.1	0.9	-0.5	3.88e-08	1.09e-08	-5.68e-09
0.1	0.9	-0.4	2.09e-08	1.13e-08	-1.25e-08
0.1	0.9	-0.3	-2.25e-08	1.46e-08	-2.31e-08
0.1	0.9	-0.2	-9.74e-08	2.34e-08	-3.24e-08
0.1	0.9	-0.1	-1.9e-07	3.6e-08	-3.16e-08
0.1	0.9	0	-2.69e-07	4.61e-08	-1.86e-08
0.1	0.9	0.1	-3.12e-07	4.95e-08	-1.13e-09
0.1	0.9	0.2	-3.19e-07	4.74e-08	1.3e-08
0.1	0.9	0.3	-3.04e-07	4.23e-08	2.15e-08
0.1	0.9	0.4	-2.77e-07	3.63e-08	2.54e-08
0.1	0.9	0.5	-2.46e-07	3.01e-08	2.61e-08
0.1	0.9	0.6	-2.15e-07	2.43e-08	2.49e-08
0.1	0.9	0.7	-1.86e-07	1.91e-08	2.27e-08
0.1	0.9	0.8	-1.61e-07	1.49e-08	2e-08
0.1	0.9	0.9	-1.39e-07	1.14e-08	1.73e-08
0.1	0.9	1	-1.2e-07	8.74e-09	1.47e-08
0.1	1	-1	2.39e-08	5.91e-09	-8.24e-10
0.1	1	-0.9	2.59e-08	7.11e-09	-6.53e-10
0.1	1	-0.8	2.75e-08	8.43e-09	-4.23e-10
0.1	1	-0.7	2.78e-08	9.82e-09	-2.48e-10
0.1	1	-0.6	2.49e-08	1.13e-08	-3.92e-10
0.1	1	-0.5	1.57e-08	1.3e-08	-1.26e-09
0.1	1	-0.4	-4.33e-09	1.54e-08	-3.16e-09
0.1	1	-0.3	-3.92e-08	1.93e-08	-5.61e-09
0.1	1	-0.2	-8.87e-08	2.51e-08	-6.89e-09
0.1	1	-0.1	-1.45e-07	3.15e-08	-4.8e-09
0.1	1	0	-1.94e-07	3.64e-08	9.59e-10
0.1	1	0.1	-2.26e-07	3.82e-08	8.27e-09
0.1	1	0.2	-2.37e-07	3.68e-08	1.46e-08
0.1	1	0.3	-2.33e-07	3.34e-08	1.87e-08
0.1	1	0.4	-2.19e-07	2.9e-08	2.06e-08
0.1	1	0.5	-2e-07	2.44e-08	2.07e-08
0.1	1	0.6	-1.79e-07	2e-08	1.97e-08
0.1	1	0.7	-1.58e-07	1.6e-08	1.81e-08
0.1	1	0.8	-1.39e-07	1.27e-08	1.61e-08
0.1	1	0.9	-1.22e-07	9.99e-09	1.41e-08
0.1	1	1	-1.07e-07	7.8e-09	1.22e-08

0.2	-1	-1	-3.29e-08	-1.31e-08	-1.24e-08
0.2	-1	-0.9	-4.08e-08	-1.66e-08	-1.44e-08
0.2	-1	-0.8	-4.98e-08	-2.09e-08	-1.64e-08
0.2	-1	-0.7	-6.01e-08	-2.61e-08	-1.82e-08
0.2	-1	-0.6	-7.14e-08	-3.21e-08	-1.95e-08
0.2	-1	-0.5	-8.34e-08	-3.86e-08	-1.99e-08
0.2	-1	-0.4	-9.55e-08	-4.54e-08	-1.9e-08
0.2	-1	-0.3	-1.07e-07	-5.18e-08	-1.67e-08
0.2	-1	-0.2	-1.17e-07	-5.71e-08	-1.28e-08
0.2	-1	-0.1	-1.25e-07	-6.09e-08	-7.65e-09
0.2	-1	0	-1.29e-07	-6.28e-08	-1.69e-09
0.2	-1	0.1	-1.3e-07	-6.24e-08	4.47e-09
0.2	-1	0.2	-1.28e-07	-5.99e-08	1.02e-08
0.2	-1	0.3	-1.23e-07	-5.55e-08	1.49e-08
0.2	-1	0.4	-1.16e-07	-4.98e-08	1.83e-08
0.2	-1	0.5	-1.07e-07	-4.34e-08	2.03e-08
0.2	-1	0.6	-9.85e-08	-3.68e-08	2.09e-08
0.2	-1	0.7	-8.96e-08	-3.06e-08	2.05e-08
0.2	-1	0.8	-8.11e-08	-2.5e-08	1.93e-08
0.2	-1	0.9	-7.32e-08	-2.02e-08	1.77e-08
0.2	-1	1	-6.59e-08	-1.62e-08	1.6e-08
0.2	-0.9	-1	-3.75e-08	-1.46e-08	-1.57e-08
0.2	-0.9	-0.9	-4.73e-08	-1.9e-08	-1.87e-08
0.2	-0.9	-0.8	-5.89e-08	-2.44e-08	-2.17e-08
0.2	-0.9	-0.7	-7.24e-08	-3.11e-08	-2.46e-08
0.2	-0.9	-0.6	-8.76e-08	-3.89e-08	-2.68e-08
0.2	-0.9	-0.5	-1.04e-07	-4.76e-08	-2.77e-08
0.2	-0.9	-0.4	-1.22e-07	-5.65e-08	-2.67e-08
0.2	-0.9	-0.3	-1.4e-07	-6.47e-08	-2.34e-08
0.2	-0.9	-0.2	-1.55e-07	-7.15e-08	-1.79e-08
0.2	-0.9	-0.1	-1.67e-07	-7.61e-08	-1.06e-08
0.2	-0.9	0	-1.73e-07	-7.84e-08	-2.27e-09
0.2	-0.9	0.1	-1.74e-07	-7.81e-08	6.25e-09
0.2	-0.9	0.2	-1.68e-07	-7.53e-08	1.42e-08
0.2	-0.9	0.3	-1.59e-07	-7e-08	2.07e-08
0.2	-0.9	0.4	-1.46e-07	-6.27e-08	2.53e-08
0.2	-0.9	0.5	-1.33e-07	-5.41e-08	2.77e-08
0.2	-0.9	0.6	-1.2e-07	-4.53e-08	2.81e-08
0.2	-0.9	0.7	-1.07e-07	-3.71e-08	2.71e-08
0.2	-0.9	0.8	-9.54e-08	-2.97e-08	2.51e-08
0.2	-0.9	0.9	-8.48e-08	-2.36e-08	2.26e-08
0.2	-0.9	1	-7.54e-08	-1.85e-08	1.99e-08
0.2	-0.8	-1	-4.26e-08	-1.6e-08	-1.97e-08
0.2	-0.8	-0.9	-5.47e-08	-2.12e-08	-2.39e-08
0.2	-0.8	-0.8	-6.95e-08	-2.79e-08	-2.84e-08
0.2	-0.8	-0.7	-8.74e-08	-3.62e-08	-3.27e-08
0.2	-0.8	-0.6	-1.09e-07	-4.6e-08	-3.6e-08
0.2	-0.8	-0.5	-1.33e-07	-5.66e-08	-3.72e-08
0.2	-0.8	-0.4	-1.61e-07	-6.67e-08	-3.53e-08
0.2	-0.8	-0.3	-1.9e-07	-7.48e-08	-2.98e-08
0.2	-0.8	-0.2	-2.17e-07	-7.99e-08	-2.14e-08
0.2	-0.8	-0.1	-2.39e-07	-8.23e-08	-1.13e-08
0.2	-0.8	0	-2.49e-07	-8.36e-08	-1.03e-09
0.2	-0.8	0.1	-2.47e-07	-8.47e-08	9.12e-09
0.2	-0.8	0.2	-2.34e-07	-8.46e-08	1.9e-08
0.2	-0.8	0.3	-2.13e-07	-8.16e-08	2.77e-08
0.2	-0.8	0.4	-1.9e-07	-7.49e-08	3.41e-08
0.2	-0.8	0.5	-1.68e-07	-6.54e-08	3.74e-08
0.2	-0.8	0.6	-1.47e-07	-5.46e-08	3.77e-08
0.2	-0.8	0.7	-1.29e-07	-4.41e-08	3.57e-08
0.2	-0.8	0.8	-1.12e-07	-3.48e-08	3.24e-08
0.2	-0.8	0.9	-9.82e-08	-2.7e-08	2.86e-08
0.2	-0.8	1	-8.61e-08	-2.09e-08	2.47e-08
0.2	-0.7	-1	-4.78e-08	-1.7e-08	-2.44e-08
0.2	-0.7	-0.9	-6.28e-08	-2.29e-08	-3.01e-08
0.2	-0.7	-0.8	-8.19e-08	-3.08e-08	-3.64e-08
0.2	-0.7	-0.7	-1.06e-07	-4.05e-08	-4.23e-08
0.2	-0.7	-0.6	-1.37e-07	-5.16e-08	-4.63e-08
0.2	-0.7	-0.5	-1.75e-07	-6.22e-08	-4.62e-08
0.2	-0.7	-0.4	-2.24e-07	-6.84e-08	-3.97e-08
0.2	-0.7	-0.3	-2.81e-07	-6.58e-08	-2.64e-08
0.2	-0.7	-0.2	-3.42e-07	-5.23e-08	-9.86e-09
0.2	-0.7	-0.1	-3.9e-07	-3.47e-08	3.12e-09
0.2	-0.7	0	-4.16e-07	-2.54e-08	9.2e-09
0.2	-0.7	0.1	-4e-07	-3.55e-08	1.25e-08
0.2	-0.7	0.2	-3.62e-07	-5.54e-08	1.98e-08
0.2	-0.7	0.3	-3.1e-07	-7.23e-08	3.12e-08
0.2	-0.7	0.4	-2.6e-07	-7.78e-08	4.19e-08
0.2	-0.7	0.5	-2.17e-07	-7.31e-08	4.82e-08
0.2	-0.7	0.6	-1.83e-07	-6.27e-08	4.93e-08
0.2	-0.7	0.7	-1.55e-07	-5.07e-08	4.65e-08
0.2	-0.7	0.8	-1.32e-07	-3.96e-08	4.16e-08
0.2	-0.7	0.9	-1.14e-07	-3.03e-08	3.6e-08
0.2	-0.7	1	-9.8e-08	-2.29e-08	3.05e-08
0.2	-0.6	-1	-5.3e-08	-1.73e-08	-2.95e-08
0.2	-0.6	-0.9	-7.14e-08	-2.38e-08	-3.71e-08
0.2	-0.6	-0.8	-9.6e-08	-3.24e-08	-4.53e-08
0.2	-0.6	-0.7	-1.29e-07	-4.28e-08	-5.23e-08
0.2	-0.6	-0.6	-1.76e-07	-5.3e-08	-5.47e-08
0.2	-0.6	-0.5	-2.42e-07	-5.66e-08	-4.61e-08
0.2	-0.6	-0.4	-3.42e-07	-3.92e-08	-1.86e-08
0.2	-0.6	-0.3	-4.82e-07	2.43e-08	3.31e-08
0.2	-0.6	-0.2	-6.6e-07	1.62e-07	9.34e-08
0.2	-0.6	-0.1	-7.68e-07	3.27e-07	1.2e-07
0.2	-0.6	0	-9.45e-07	4.76e-07	7.87e-08
0.2	-0.6	0.1	-7.91e-07	3.44e-07	5.1e-10
0.2	-0.6	0.2	-6.8e-07	1.78e-07	-1.81e-08
0.2	-0.6	0.3	-5.2e-07	2.98e-08	2.91e-09
0.2	-0.6	0.4	-3.86e-07	-4.43e-08	3.44e-08
0.2	-0.6	0.5	-2.94e-07	-6.77e-08	5.42e-08
0.2	-0.6	0.6	-2.32e-07	-6.61e-08	6.09e-08
0.2	-0.6	0.7	-1.88e-07	-5.54e-08	5.89e-08
0.2	-0.6	0.8	-1.56e-07	-4.33e-08	5.24e-08
0.2	-0.6	0.9	-1.31e-07	-3.27e-08	4.46e-08
0.2	-0.6	1	-1.11e-07	-2.44e-08	3.71e-08
0.2	-0.5	-1	-5.77e-08	-1.66e-08	-3.48e-08
0.2	-0.5	-0.9	-8e-08	-2.32e-08	-4.42e-08
0.2	-0.5	-0.8	-1.12e-07	-3.19e-08	-5.4e-08
0.2	-0.5	-0.7	-1.58e-07	-4.13e-08	-6.02e-08
0.2	-0.5	-0.6	-2.32e-07	-4.55e-08	-5.33e-08
0.2	-0.5	-0.5	-3.63e-07	-2.34e-08	-1.06e-08
0.2	-0.5	-0.4	-5.83e-07	9.06e-08	1.16e-07
0.2	-0.5	-0.3	-1.11e-06	5.98e-07	4.9e-07
0.2	-0.5	-0.2	-6.3e-07	1.35e-06	7.58e-07
0.2	-0.5	-0.1	3.11e-07	3.12e-06	1.22e-06
0.2	-0.5	0	8.08e-07	5.44e-06	7.37e-07
0.2	-0.5	0.1	-4.14e-08	3.32e-06	-3.28e-07
0.2	-0.5	0.2	-6.16e-07	1.49e-06	-3.45e-07
0.2	-0.5	0.3	-1.14e-06	7.02e-07	-2.82e-07
0.2	-0.5	0.4	-6.41e-07	1.16e-07	-5.49e-08
0.2	-0.5	0.5	-4.27e-07	-2.63e-08	3.44e-08
0.2	-0.5	0.6	-3.01e-07	-5.83e-08	6.64e-08
0.2	-0.5	0.7	-2.29e-07	-5.58e-08	7.09e-08
0.2	-0.5	0.8	-1.82e-07	-4.48e-08	6.42e-08
0.2	-0.5	0.9	-1.5e-07	-3.38e-08	5.42e-08
0.2	-0.5	1	-1.25e-07	-2.49e-08	4.44e-08
0.2	-0.4	-1	-6.12e-08	-1.47e-08	-3.97e-08
0.2	-0.4	-0.9	-8.78e-08	-2.09e-08	-5.08e-08
0.2	-0.4	-0.8	-1.28e-07	-2.86e-08	-6.1e-08
0.2	-0.4	-0.7	-1.94e-07	-3.49e-08	-6.17e-08
0.2	-0.4	-0.6	-3.18e-07	-2.53e-08	-2.59e-08
0.2	-0.4	-0.5	-5.71e-07	6.69e-08	1.37e-07
0.2	-0.4	-0.4	-1.34e-06	7.64e-07	1.02e-06
0.2	-0.4	-0.3	9.08e-07	1.64e-06	1.59e-06
0.2	-0.4	-0.2	3.06e-06	1.38e-06	1.01e-06
0.2	-0.4	-0.1	2.81e-06	7.31e-07	3.2e-07
0.2	-0.4	0	2.66e-06	5.85e-07	1.05e-07
0.2	-0.4	0.1	2.78e-06	7.83e-07	-6.61e-08
0.2	-0.4	0.2	2.93e-06	1.59e-06	-5.63e-07
0.2	-0.4	0.3	9.2e-07	1.99e-06	-1.07e-06
0.2	-0.4	0.4	-1.41e-06	1e-06	-7.48e-07
0.2	-0.4	0.5	-6.5e-07	9.93e-08	-7.65e-08
0.2	-0.4	0.6	-4.03e-07	-3.13e-08	5.15e-08
0.2	-0.4	0.7	-2.8e-07	-4.95e-08	7.89e-08
0.2	-0.4	0.8	-2.13e-07	-4.31e-08	7.57e-08
0.2	-0.4	0.9	-1.69e-07	-3.29e-08	6.42e-08
0.2	-0.4	1	-1.39e-07	-2.41e-08	5.19e-08
0.2	-0.3	-1	-6.28e-08	-1.15e-08	-4.38e-08
0.2	-0.3	-0.9	-9.34e-08	-1.66e-08	-5.59e-08
0.2	-0.3	-0.8	-1.43e-07	-2.25e-08	-6.47e-08
0.2	-0.3	-0.7	-2.35e-07	-2.45e-08	-5.21e-08
0.2	-0.3	-0.6	-4.42e-07	6.02e-09	5.36e-08
0.2	-0.3	-0.5	-1.06e-06	2.94e-07	7.29e-07
0.2	-0.3	-0.4	1e-06	1.08e-06	2.02e-06
0.2	-0.3	-0.3	2.98e-06	6.43e-07	8.78e-07
0.2	-0.3	-0.2	2.37e-06	1.73e-07	1.91e-07
0.2	-0.3	-0.1	2.13e-06	5.58e-08	6.61e-08
0.2	-0.3	0	2.05e-06	2.87e-08	4.13e-08
0.2	-0.3	0.1	2.1e-06	6.37e-08	2.32e-08
0.2	-0.3	0.2	2.31e-06	2.12e-07	-7.07e-08
0.2	-0.3	0.3	2.91e-06	8.45e-07	-6.19e-07
0.2	-0.3	0.4	8.34e-07	1.57e-06	-1.61e-06
0.2	-0.3	0.5	-1.18e-06	4.73e-07	-5.8e-07
0.2	-0.3	0.6	-5.47e-07	2.05e-08	-9.17e-09
0.2	-0.3	0.7	-3.4e-07	-3.61e-08	7.85e-08
0.2	-0.3	0.8	-2.44e-07	-3.75e-08	8.53e-08
0.2	-0.3	0.9	-1.89e-07	-2.95e-08	7.35e-08
0.2	-0.3	1	-1.52e-07	-2.17e-08	5.91e-08
0.2	-0.2	-1	-6.17e-08	-7.25e-09	-4.62e-08
0.2	-0.2	-0.9	-9.53e-08	-1.07e-08	-5.86e-08
0.2	-0.2	-0.8	-1.54e-07	-1.46e-08	-6.4e-08
0.2	-0.2	-0.7	-2.77e-07	-1.41e-08	-3.01e-08
0.2	-0.2	-0.6	-5.91e-07	2.6e-08	2.08e-07
0.2	-0.2	-0.5	-5.25e-07	3.57e-07	1.53e-06
0.2	-0.2	-0.4	3.02e-06	5.8e-07	1.63e-06
0.2	-0.2	-0.3	2.4e-06	9.69e-08	2.58e-07
0.2	-0.2	-0.2	2.04e-06	-2.3e-09	5.44e-08
0.2	-0.2	-0.1	1.88e-06	-3.66e-08	2.98e-08
0.2	-0.2	0	1.82e-06	-4.64e-08	4.6e-08
0.2	-0.2	0.1	1.84e-06	-3.7e-08	6.24e-08
0.2	-0.2	0.2	1.96e-06	6.65e-09	4.12e-08
0.2	-0.2	0.3	2.29e-06	1.59e-07	-1.4e-07
0.2	-0.2	0.4	2.98e-06	9.84e-07	-1.35e-06
0.2	-0.2	0.5	-7.04e-07	7.42e-07	-1.32e-06
0.2	-0.2	0.6	-7.29e-07	8.14e-08	-1.43e-07
0.2	-0.2	0.7	-4.05e-07	-1.91e-08	6.72e-08
0.2	-0.2	0.8	-2.75e-07	-2.86e-08	9.21e-08
0.2	-0.2	0.9	-2.07e-07	-2.37e-08	8.15e-08
0.2	-0.2	1	-1.65e-07	-1.76e-08	6.54e-08
0.2	-0.1	-1	-5.7e-08	-2.22e-09	-4.68e-08
0.2	-0.1	-0.9	-9.16e-08	-3.77e-09	-5.85e-08
0.2	-0.1	-0.8	-1.56e-07	-6.26e-09	-6e-08
0.2	-0.1	-0.7	-3.01e-07	-8.86e-09	-4.14e-09
0.2	-0.1	-0.6	-6.85e-07	4.7e-09	3.83e-07
0.2	-0.1	-0.5	6.7e-08	3.36e-07	3.37e-06
0.2	-0.1	-0.4	2.88e-06	8.09e-08	8.43e-07
0.2	-0.1	-0.3	2.19e-06	2.68e-09	1.32e-07
0.2	-0.1	-0.2	1.91e-06	-1.91e-08	3.57e-08
0.2	-0.1	-0.1	1.78e-06	-2.72e-08	4.21e-08
0.2	-0.1	0	1.71e-06	-2.95e-08	7.02e-08
0.2	-0.1	0.1	1.72e-06	-2.72e-08	9.49e-08
0.2	-0.1	0.2	1.8e-06	-1.39e-08	9.25e-08
0.2	-0.1	0.3	2.04e-06	3.76e-08	-1.09e-08
0.2	-0.1	0.4	2.72e-06	3e-07	-6.96e-07
0.2	-0.1	0.5	2.3e-07	1.2e-06	-3.09e-06
0.2	-0.1	0.6	-8.43e-07	1.09e-07	-3.05e-07
0.2	-0.1	0.7	-4.58e-07	-5.06e-09	5.21e-08
0.2	-0.1	0.8	-3e-07	-1.79e-08	9.62e-08
0.2	-0.1	0.9	-2.22e-07	-1.59e-08	8.73e-08
0.2	-0.1	1	-1.75e-07	-1.21e-08	7.01e-08
0.2	0	-1	-4.84e-08	2.99e-09	-4.52e-08
0.2	0	-0.9	-8.1e-08	3.28e-09	-5.59e-08
0.2	0	-0.8	-1.44e-07	1.62e-09	-5.45e-08
0.2	0	-0.7	-2.98e-07	-9.06e-09	1.27e-08
0.2	0	-0.6	-8.15e-07	-7.86e-08	5.26e-07
0.2	0	-0.5	9.44e-07	-7.35e-07	5.51e-06
0.2	0	-0.4	2.79e-06	-9.76e-08	6.68e-07
0.2	0	-0.3	2.16e-06	-2.13e-08	1.3e-07
0.2	0	-0.2	1.89e-06	-2.29e-09	6.64e-08
0.2	0	-0.1	1.74e-06	8.68e-09	8.25e-08
0.2	0	0	1.66e-06	1.49e-08	1.1e-07
0.2	0	0.1	1.65e-06	1.54e-08	1.29e-07
0.2	0	0.2	1.73e-06	1.36e-08	1.24e-07
0.2	0	0.3	1.95e-06	2.09e-08	2.99e-08
0.2	0	0.4	2.56e-06	9.07e-08	-5.41e-07
0.2	0	0.5	7.16e-07	7.27e-07	-5.41e-06
0.2	0	0.6	-1.03e-06	7.05e-08	-4.5e-07
0.2	0	0.7	-4.9e-07	2.56e-09	4.53e-08
0.2	0	0.8	-3.15e-07	-6.57e-09	9.92e-08
0.2	0	0.9	-2.32e-07	-6.96e-09	9.07e-08
0.2	0	1	-1.81e-07	-5.69e-09	7.27e-08
0.2	0.1	-1	-3.63e-08	7.8e-09	-4.17e-08
0.2	0.1	-0.9	-6.37e-08	9.72e-09	-5.1e-08
0.2	0.1	-0.8	-1.18e-07	8.8e-09	-4.9e-08
0.2	0.1	-0.7	-2.5e-07	-8.18e-09	1.02e-08
0.2	0.1	-0.6	-6.07e-07	-1.28e-07	3.89e-07
0.2	0.1	-0.5	4.89e-07	-1.23e-06	3.2e-06
0.2	0.1	-0.4	2.99e-06	-3.31e-07	8.45e-07
0.2	0.1	-0.3	2.28e-06	-6.52e-08	2.05e-07
0.2	0.1	-0.2	1.96e-06	4.61e-09	1.41e-07
0.2	0.1	-0.1	1.75e-06	4.69e-08	1.55e-07
0.2	0.1	0	1.63e-06	7e-08	1.68e-07
0.2	0.1	0.1	1.61e-06	6.98e-08	1.67e-07
0.2	0.1	0.2	1.71e-06	5.12e-08	1.39e-07
0.2	0.1	0.3	1.97e-06	1.65e-08	9.55e-09
0.2	0.1	0.4	2.66e-06	-7.16e-08	-7.3e-07
0.2	0.1	0.5	-1.49e-07	-3.33e-07	-3.28e-06
0.2	0.1	0.6	-8.85e-07	-4.48e-09	-3.15e-07
0.2	0.1	0.7	-4.82e-07	7.81e-09	5.75e-08
0.2	0.1	0.8	-3.18e-07	4.84e-09	1.02e-07
0.2	0.1	0.9	-2.35e-07	2.39e-09	9.15e-08
0.2	0.1	1	-1.85e-07	1.01e-09	7.3e-08
0.2	0.2	-1	-2.17e-08	1.17e-08	-3.66e-08
0.2	0.2	-0.9	-4.14e-08	1.49e-08	-4.44e-08
0.2	0.2	-0.8	-8.07e-08	1.5e-08	-4.33e-08
0.2	0.2	-0.7	-1.76e-07	-2.02e-09	-2.03e-09
0.2	0.2	-0.6	-4.59e-07	-1.14e-07	2.32e-07
0.2	0.2	-0.5	-3.88e-07	-7.93e-07	1.45e-06
0.2	0.2	-0.4	3.34e-06	-1.06e-06	1.53e-06
0.2	0.2	-0.3	2.63e-06	-2.42e-07	3.85e-07
0.2	0.2	-0.2	2.18e-06	-5.66e-08	2.77e-07
0.2	0.2	-0.1	1.81e-06	6.85e-08	2.77e-07
0.2	0.2	0	1.6e-06	1.34e-07	2.47e-07
0.2	0.2	0.1	1.6e-06	1.23e-07	1.97e-07
0.2	0.2	0.2	1.75e-06	6.5e-08	1.18e-07
0.2	0.2	0.3	2.13e-06	-5.75e-08	-1.26e-07
0.2	0.2	0.4	2.78e-06	-5.57e-07	-1.53e-06
0.2	0.2	0.5	-7.41e-07	-3.44e-07	-1.45e-06
0.2	0.2	0.6	-7.85e-07	-1.94e-08	-1.46e-07
0.2	0.2	0.7	-4.51e-07	1.73e-08	7.91e-08
0.2	0.2	0.8	-3.09e-07	1.61e-08	1.03e-07
0.2	0.2	0.9	-2.33e-07	1.12e-08	8.93e-08
0.2	0.2	1	-1.84e-07	7.33e-09	7.1e-08
0.2	0.3	-1	-6.45e-09	1.44e-08	-3.06e-08
0.2	0.3	-0.9	-1.73e-08	1.83e-08	-3.67e-08
0.2	0.3	-0.8	-3.91e-08	1.97e-08	-3.68e-08
0.2	0.3	-0.7	-9.09e-08	7.11e-09	-1.33e-08
0.2	0.3	-0.6	-2.38e-07	-6.93e-08	9.88e-08
0.2	0.3	-0.5	-7.85e-07	-5.57e-07	7.06e-07
0.2	0.3	-0.4	1.34e-06	-1.71e-06	1.8e-06
0.2	0.3	-0.3	3.53e-06	-1.07e-06	9.02e-07
0.2	0.3	-0.2	2.81e-06	-4.05e-07	5.03e-07
0.2	0.3	-0.1	1.91e-06	3.73e-08	4.6e-07
0.2	0.3	0	1.49e-06	2.15e-07	3.09e-07
0.2	0.3	0.1	1.62e-06	1.25e-07	1.67e-07
0.2	0.3	0.2	1.97e-06	-6.49e-08	-2.55e-08
0.2	0.3	0.3	2.67e-06	-5.81e-07	-7.55e-07
0.2	0.3	0.4	7.4e-07	-1.05e-06	-1.93e-06
0.2	0.3	0.5	-1.28e-06	-2.74e-07	-6.57e-07
0.2	0.3	0.6	-6.34e-07	5.26e-09	2.92e-09
0.2	0.3	0.7	-4.04e-07	3.09e-08	9.68e-08
0.2	0.3	0.8	-2.92e-07	2.61e-08	1e-07
0.2	0.3	0.9	-2.25e-07	1.86e-08	8.44e-08
0.2	0.3	1	-1.8e-07	1.26e-08	6.69e-08
0.2	0.4	-1	7.58e-09	1.58e-08	-2.43e-08
0.2	0.4	-0.9	4.66e-09	2e-08	-2.87e-08
0.2	0.4	-0.8	-1.51e-09	2.22e-08	-2.94e-08
0.2	0.4	-0.7	-1.74e-08	1.44e-08	-1.77e-08
0.2	0.4	-0.6	-6.37e-08	-3.09e-08	3.01e-08
0.2	0.4	-0.5	-1.85e-07	-2.16e-07	1.85e-07
0.2	0.4	-0.4	-7.07e-07	-1.24e-06	8.84e-07
0.2	0.4	-0.3	2.16e-06	-2.51e-06	1.21e-06
0.2	0.4	-0.2	5.05e-06	-2.59e-06	5.45e-07
0.2	0.4	-0.1	1.37e-06	-8.02e-08	-1.07e-07
0.2	0.4	0	1.08e-06	1.52e-07	1.22e-08
0.2	0.4	0.1	1.98e-06	-4.02e-07	-1.67e-07
0.2	0.4	0.2	2.55e-06	-1.22e-06	-8.74e-07
0.2	0.4	0.3	5.5e-07	-1.55e-06	-1.49e-06
0.2	0.4	0.4	-1.61e-06	-7.2e-07	-9.42e-07
0.2	0.4	0.5	-7.96e-07	-4.2e-08	-7.23e-08
0.2	0.4	0.6	-5.07e-07	3.97e-08	7.66e-08
0.2	0.4	0.7	-3.58e-07	4.34e-08	1.02e-07
0.2	0.4	0.8	-2.71e-07	3.37e-08	9.34e-08
0.2	0.4	0.9	-2.14e-07	2.39e-08	7.71e-08
0.2	0.4	1	-1.73e-07	1.66e-08	6.12e-08
0.2	0.5	-1	1.87e-08	1.62e-08	-1.84e-08
0.2	0.5	-0.9	2.16e-08	2.03e-08	-2.13e-08
0.2	0.5	-0.8	2.61e-08	2.29e-08	-2.21e-08
0.2	0.5	-0.7	3.28e-08	1.86e-08	-1.72e-08
0.2	0.5	-0.6	4.2e-08	-8.2e-09	3.79e-11
0.2	0.5	-0.5	5.57e-08	-1.02e-07	3.82e-08
0.2	0.5	-0.4	1.32e-07	-3.9e-07	8.8e-08
0.2	0.5	-0.3	4.66e-07	-1.41e-06	-1e-08
0.2	0.5	-0.2	4.6e-06	-4.05e-06	-3.66e-06
0.2	0.5	-0.1	-6.69e-06	-1.62e-09	-1.26e-05
0.2	0.5	0	-1.61e-06	-4.29e-06	-1.56e-06
0.2	0.5	0.1	-6.54e-07	-2.72e-06	-1.24e-06
0.2	0.5	0.2	-1.17e-06	-1.17e-06	-6.84e-07
0.2	0.5	0.3	-1.48e-06	-5.11e-07	-4.1e-07
0.2	0.5	0.4	-8.6e-07	-4.36e-08	-4.78e-08
0.2	0.5	0.5	-5.84e-07	5.01e-08	6.6e-08
0.2	0.5	0.6	-4.16e-07	6.13e-08	9.79e-08
0.2	0.5	0.7	-3.15e-07	5.09e-08	9.63e-08
0.2	0.5	0.8	-2.47e-07	3.78e-08	8.32e-08
0.2	0.5	0.9	-1.99e-07	2.69e-08	6.82e-08
0.2	0.5	1	-1.64e-07	1.89e-08	5.45e-08
0.2	0.6	-1	2.6e-08	1.59e-08	-1.33e-08
0.2	0.6	-0.9	3.2e-08	1.97e-08	-1.5e-08
0.2	0.6	-0.8	4.14e-08	2.25e-08	-1.56e-08
0.2	0.6	-0.7	5.67e-08	2.09e-08	-1.41e-08
0.2	0.6	-0.6	8.29e-08	6.41e-09	-1.07e-08
0.2	0.6	-0.5	1.31e-07	-4.09e-08	-1.29e-08
0.2	0.6	-0.4	2.34e-07	-1.64e-07	-6.21e-08
0.2	0.6	-0.3	4.6e-07	-4.36e-07	-3.43e-07
0.2	0.6	-0.2	5.19e-07	-7.32e-07	-1.48e-06
