#x	y	z	B_x	B_y	B_z
-0.6	0.9	-0.9	2.18e-08	-2.94e-08	-2.47e-09
-0.6	0.9	-0.8	2.49e-08	-3.63e-08	-6.12e-09
-0.6	0.9	-0.7	2.8e-08	-4.44e-08	-1.16e-08
-0.6	0.9	-0.6	3.05e-08	-5.34e-08	-1.94e-08
-0.6	0.9	-0.5	3.16e-08	-6.29e-08	-2.97e-08
-0.6	0.9	-0.4	3.02e-08	-7.24e-08	-4.2e-08
-0.6	0.9	-0.3	2.56e-08	-8.08e-08	-5.54e-08
-0.6	0.9	-0.2	1.77e-08	-8.73e-08	-6.81e-08
-0.6	0.9	-0.1	7.39e-09	-9.1e-08	-7.86e-08
-0.6	0.9	0	-3.85e-09	-9.14e-08	-8.54e-08
-0.6	0.9	0.1	-1.44e-08	-8.84e-08	-8.86e-08
-0.6	0.9	0.2	-2.32e-08	-8.23e-08	-8.83e-08
-0.6	0.9	0.3	-2.98e-08	-7.4e-08	-8.53e-08
-0.6	0.9	0.4	-3.44e-08	-6.44e-08	-8.02e-08
-0.6	0.9	0.5	-3.72e-08	-5.44e-08	-7.38e-08
-0.6	0.9	0.6	-3.85e-08	-4.48e-08	-6.64e-08
-0.6	0.9	0.7	-3.85e-08	-3.61e-08	-5.88e-08
-0.6	0.9	0.8	-3.76e-08	-2.87e-08	-5.14e-08
-0.6	0.9	0.9	-3.6e-08	-2.26e-08	-4.43e-08
-0.6	0.9	1	-3.39e-08	-1.76e-08	-3.8e-08
-0.6	1	-1	1.6e-08	-2.1e-08	-2.31e-09
-0.6	1	-0.9	1.78e-08	-2.57e-08	-4.61e-09
-0.6	1	-0.8	1.96e-08	-3.11e-08	-8.01e-09
-0.6	1	-0.7	2.09e-08	-3.74e-08	-1.28e-08
-0.6	1	-0.6	2.15e-08	-4.42e-08	-1.92e-08
-0.6	1	-0.5	2.07e-08	-5.14e-08	-2.71e-08
-0.6	1	-0.4	1.8e-08	-5.83e-08	-3.63e-08
-0.6	1	-0.3	1.29e-08	-6.45e-08	-4.6e-08
-0.6	1	-0.2	5.63e-09	-6.92e-08	-5.51e-08
-0.6	1	-0.1	-3.15e-09	-7.18e-08	-6.25e-08
-0.6	1	0	-1.23e-08	-7.21e-08	-6.75e-08
-0.6	1	0.1	-2.07e-08	-7e-08	-6.99e-08
-0.6	1	0.2	-2.75e-08	-6.56e-08	-6.99e-08
-0.6	1	0.3	-3.25e-08	-5.96e-08	-6.78e-08
-0.6	1	0.4	-3.57e-08	-5.25e-08	-6.42e-08
-0.6	1	0.5	-3.74e-08	-4.5e-08	-5.94e-08
-0.6	1	0.6	-3.78e-08	-3.78e-08	-5.4e-08
-0.6	1	0.7	-3.72e-08	-3.11e-08	-4.84e-08
-0.6	1	0.8	-3.6e-08	-2.52e-08	-4.27e-08
-0.6	1	0.9	-3.42e-08	-2.02e-08	-3.74e-08
-0.6	1	1	-3.22e-08	-1.61e-08	-3.24e-08

-0.5	-1	-1	-7.61e-09	1.56e-08	1.59e-08
-0.5	-1	-0.9	-8.91e-09	1.99e-08	1.85e-08
-0.5	-1	-0.8	-1.01e-08	2.52e-08	2.12e-08
-0.5	-1	-0.7	-1.12e-08	3.16e-08	2.35e-08
-0.5	-1	-0.6	-1.19e-08	3.91e-08	2.53e-08
-0.5	-1	-0.5	-1.24e-08	4.74e-08	2.61e-08
-0.5	-1	-0.4	-1.26e-08	5.62e-08	2.53e-08
-0.5	-1	-0.3	-1.26e-08	6.47e-08	2.27e-08
-0.5	-1	-0.2	-1.27e-08	7.2e-08	1.8e-08
-0.5	-1	-0.1	-1.32e-08	7.74e-08	1.16e-08
-0.5	-1	0	-1.41e-08	7.99e-08	4.07e-09
-0.5	-1	0.1	-1.57e-08	7.94e-08	-3.84e-09
-0.5	-1	0.2	-1.77e-08	7.59e-08	-1.12e-08
-0.5	-1	0.3	-1.98e-08	7e-08	-1.72e-08
-0.5	-1	0.4	-2.18e-08	6.25e-08	-2.15e-08
-0.5	-1	0.5	-2.34e-08	5.41e-08	-2.39e-08
-0.5	-1	0.6	-2.44e-08	4.58e-08	-2.47e-08
-0.5	-1	0.7	-2.48e-08	3.8e-08	-2.43e-08
-0.5	-1	0.8	-2.46e-08	3.11e-08	-2.3e-08
-0.5	-1	0.9	-2.4e-08	2.52e-08	-2.11e-08
-0.5	-1	1	-2.3e-08	2.03e-08	-1.9e-08
-0.5	-0.9	-1	-7.45e-09	1.73e-08	2.02e-08
-0.5	-0.9	-0.9	-8.58e-09	2.26e-08	2.4e-08
-0.5	-0.9	-0.8	-9.45e-09	2.94e-08	2.8e-08
-0.5	-0.9	-0.7	-9.88e-09	3.78e-08	3.19e-08
-0.5	-0.9	-0.6	-9.7e-09	4.79e-08	3.51e-08
-0.5	-0.9	-0.5	-8.84e-09	5.94e-08	3.69e-08
-0.5	-0.9	-0.4	-7.38e-09	7.18e-08	3.65e-08
-0.5	-0.9	-0.3	-5.64e-09	8.41e-08	3.32e-08
-0.5	-0.9	-0.2	-4.16e-09	9.49e-08	2.68e-08
-0.5	-0.9	-0.1	-3.56e-09	1.03e-07	1.75e-08
-0.5	-0.9	0	-4.31e-09	1.07e-07	6.26e-09
-0.5	-0.9	0.1	-6.57e-09	1.06e-07	-5.44e-09
-0.5	-0.9	0.2	-1.01e-08	1.01e-07	-1.62e-08
-0.5	-0.9	0.3	-1.42e-08	9.18e-08	-2.47e-08
-0.5	-0.9	0.4	-1.84e-08	8.08e-08	-3.04e-08
-0.5	-0.9	0.5	-2.18e-08	6.88e-08	-3.33e-08
-0.5	-0.9	0.6	-2.43e-08	5.71e-08	-3.37e-08
-0.5	-0.9	0.7	-2.58e-08	4.64e-08	-3.24e-08
-0.5	-0.9	0.8	-2.62e-08	3.71e-08	-2.99e-08
-0.5	-0.9	0.9	-2.59e-08	2.95e-08	-2.69e-08
-0.5	-0.9	1	-2.5e-08	2.32e-08	-2.38e-08
-0.5	-0.8	-1	-6.86e-09	1.88e-08	2.53e-08
-0.5	-0.8	-0.9	-7.58e-09	2.52e-08	3.08e-08
-0.5	-0.8	-0.8	-7.72e-09	3.36e-08	3.68e-08
-0.5	-0.8	-0.7	-6.91e-09	4.43e-08	4.29e-08
-0.5	-0.8	-0.6	-4.84e-09	5.76e-08	4.83e-08
-0.5	-0.8	-0.5	-1.33e-09	7.33e-08	5.18e-08
-0.5	-0.8	-0.4	3.43e-09	9.05e-08	5.21e-08
-0.5	-0.8	-0.3	8.76e-09	1.08e-07	4.81e-08
-0.5	-0.8	-0.2	1.35e-08	1.23e-07	3.9e-08
-0.5	-0.8	-0.1	1.63e-08	1.34e-07	2.55e-08
-0.5	-0.8	0	1.62e-08	1.4e-07	8.97e-09
-0.5	-0.8	0.1	1.27e-08	1.39e-07	-8.28e-09
-0.5	-0.8	0.2	6.35e-09	1.31e-07	-2.39e-08
-0.5	-0.8	0.3	-1.59e-09	1.19e-07	-3.59e-08
-0.5	-0.8	0.4	-9.71e-09	1.03e-07	-4.35e-08
-0.5	-0.8	0.5	-1.68e-08	8.64e-08	-4.66e-08
-0.5	-0.8	0.6	-2.21e-08	7.03e-08	-4.61e-08
-0.5	-0.8	0.7	-2.55e-08	5.59e-08	-4.33e-08
-0.5	-0.8	0.8	-2.72e-08	4.37e-08	-3.9e-08
-0.5	-0.8	0.9	-2.75e-08	3.39e-08	-3.43e-08
-0.5	-0.8	1	-2.69e-08	2.62e-08	-2.96e-08
-0.5	-0.7	-1	-5.69e-09	1.98e-08	3.13e-08
-0.5	-0.7	-0.9	-5.68e-09	2.72e-08	3.89e-08
-0.5	-0.7	-0.8	-4.5e-09	3.72e-08	4.76e-08
-0.5	-0.7	-0.7	-1.51e-09	5.05e-08	5.68e-08
-0.5	-0.7	-0.6	3.93e-09	6.74e-08	6.54e-08
-0.5	-0.7	-0.5	1.22e-08	8.78e-08	7.15e-08
-0.5	-0.7	-0.4	2.29e-08	1.11e-07	7.3e-08
-0.5	-0.7	-0.3	3.47e-08	1.34e-07	6.78e-08
-0.5	-0.7	-0.2	4.53e-08	1.54e-07	5.51e-08
-0.5	-0.7	-0.1	5.21e-08	1.69e-07	3.56e-08
-0.5	-0.7	0	5.31e-08	1.77e-07	1.17e-08
-0.5	-0.7	0.1	4.76e-08	1.76e-07	-1.32e-08
-0.5	-0.7	0.2	3.65e-08	1.66e-07	-3.54e-08
-0.5	-0.7	0.3	2.21e-08	1.5e-07	-5.21e-08
-0.5	-0.7	0.4	7.01e-09	1.29e-07	-6.19e-08
-0.5	-0.7	0.5	-6.34e-09	1.06e-07	-6.5e-08
-0.5	-0.7	0.6	-1.66e-08	8.46e-08	-6.29e-08
-0.5	-0.7	0.7	-2.34e-08	6.59e-08	-5.75e-08
-0.5	-0.7	0.8	-2.72e-08	5.04e-08	-5.06e-08
-0.5	-0.7	0.9	-2.87e-08	3.83e-08	-4.34e-08
-0.5	-0.7	1	-2.86e-08	2.89e-08	-3.66e-08
-0.5	-0.6	-1	-3.82e-09	1.99e-08	3.8e-08
-0.5	-0.6	-0.9	-2.64e-09	2.81e-08	4.83e-08
-0.5	-0.6	-0.8	6.09e-10	3.95e-08	6.05e-08
-0.5	-0.6	-0.7	7.07e-09	5.52e-08	7.38e-08
-0.5	-0.6	-0.6	1.79e-08	7.55e-08	8.66e-08
-0.5	-0.6	-0.5	3.38e-08	1e-07	9.6e-08
-0.5	-0.6	-0.4	5.39e-08	1.28e-07	9.87e-08
-0.5	-0.6	-0.3	7.58e-08	1.57e-07	9.16e-08
-0.5	-0.6	-0.2	9.53e-08	1.82e-07	7.37e-08
-0.5	-0.6	-0.1	1.08e-07	2e-07	4.63e-08
-0.5	-0.6	0	1.11e-07	2.1e-07	1.31e-08
-0.5	-0.6	0.1	1.02e-07	2.09e-07	-2.11e-08
-0.5	-0.6	0.2	8.45e-08	1.98e-07	-5.15e-08
-0.5	-0.6	0.3	6.04e-08	1.79e-07	-7.4e-08
-0.5	-0.6	0.4	3.46e-08	1.53e-07	-8.66e-08
-0.5	-0.6	0.5	1.14e-08	1.25e-07	-8.93e-08
-0.5	-0.6	0.6	-6.58e-09	9.84e-08	-8.47e-08
-0.5	-0.6	0.7	-1.88e-08	7.52e-08	-7.56e-08
-0.5	-0.6	0.8	-2.59e-08	5.64e-08	-6.49e-08
-0.5	-0.6	0.9	-2.93e-08	4.19e-08	-5.43e-08
-0.5	-0.6	1	-3.01e-08	3.11e-08	-4.47e-08
-0.5	-0.5	-1	-1.17e-09	1.87e-08	4.51e-08
-0.5	-0.5	-0.9	1.67e-09	2.72e-08	5.85e-08
-0.5	-0.5	-0.8	7.87e-09	3.94e-08	7.48e-08
-0.5	-0.5	-0.7	1.93e-08	5.65e-08	9.3e-08
-0.5	-0.5	-0.6	3.79e-08	7.91e-08	1.11e-07
-0.5	-0.5	-0.5	6.46e-08	1.07e-07	1.24e-07
-0.5	-0.5	-0.4	9.76e-08	1.38e-07	1.27e-07
-0.5	-0.5	-0.3	1.32e-07	1.69e-07	1.16e-07
-0.5	-0.5	-0.2	1.62e-07	1.96e-07	9.13e-08
-0.5	-0.5	-0.1	1.82e-07	2.15e-07	5.47e-08
-0.5	-0.5	0	1.86e-07	2.26e-07	1.15e-08
-0.5	-0.5	0.1	1.75e-07	2.27e-07	-3.26e-08
-0.5	-0.5	0.2	1.49e-07	2.17e-07	-7.18e-08
-0.5	-0.5	0.3	1.13e-07	1.98e-07	-1.01e-07
-0.5	-0.5	0.4	7.39e-08	1.71e-07	-1.17e-07
-0.5	-0.5	0.5	3.74e-08	1.4e-07	-1.19e-07
-0.5	-0.5	0.6	8.5e-09	1.09e-07	-1.11e-07
-0.5	-0.5	0.7	-1.14e-08	8.2e-08	-9.73e-08
-0.5	-0.5	0.8	-2.32e-08	6.04e-08	-8.16e-08
-0.5	-0.5	0.9	-2.91e-08	4.41e-08	-6.67e-08
-0.5	-0.5	1	-3.12e-08	3.21e-08	-5.38e-08
-0.5	-0.4	-1	2.25e-09	1.59e-08	5.2e-08
-0.5	-0.4	-0.9	7.2e-09	2.39e-08	6.87e-08
-0.5	-0.4	-0.8	1.72e-08	3.57e-08	8.93e-08
-0.5	-0.4	-0.7	3.5e-08	5.26e-08	1.13e-07
-0.5	-0.4	-0.6	6.34e-08	7.53e-08	1.35e-07
-0.5	-0.4	-0.5	1.03e-07	1.03e-07	1.51e-07
-0.5	-0.4	-0.4	1.51e-07	1.34e-07	1.53e-07
-0.5	-0.4	-0.3	1.99e-07	1.63e-07	1.36e-07
-0.5	-0.4	-0.2	2.38e-07	1.88e-07	1.03e-07
-0.5	-0.4	-0.1	2.62e-07	2.06e-07	5.72e-08
-0.5	-0.4	0	2.67e-07	2.16e-07	5.14e-09
-0.5	-0.4	0.1	2.53e-07	2.2e-07	-4.74e-08
-0.5	-0.4	0.2	2.21e-07	2.14e-07	-9.45e-08
-0.5	-0.4	0.3	1.75e-07	1.99e-07	-1.31e-07
-0.5	-0.4	0.4	1.21e-07	1.74e-07	-1.5e-07
-0.5	-0.4	0.5	6.99e-08	1.44e-07	-1.53e-07
-0.5	-0.4	0.6	2.79e-08	1.12e-07	-1.41e-07
-0.5	-0.4	0.7	-1.54e-09	8.4e-08	-1.22e-07
-0.5	-0.4	0.8	-1.93e-08	6.12e-08	-1e-07
-0.5	-0.4	0.9	-2.85e-08	4.4e-08	-8.01e-08
-0.5	-0.4	1	-3.21e-08	3.15e-08	-6.34e-08
-0.5	-0.3	-1	6.28e-09	1.13e-08	5.79e-08
-0.5	-0.3	-0.9	1.36e-08	1.77e-08	7.76e-08
-0.5	-0.3	-0.8	2.79e-08	2.76e-08	1.02e-07
-0.5	-0.3	-0.7	5.28e-08	4.2e-08	1.3e-07
-0.5	-0.3	-0.6	9.18e-08	6.18e-08	1.57e-07
-0.5	-0.3	-0.5	1.45e-07	8.59e-08	1.73e-07
-0.5	-0.3	-0.4	2.06e-07	1.12e-07	1.71e-07
-0.5	-0.3	-0.3	2.64e-07	1.36e-07	1.47e-07
-0.5	-0.3	-0.2	3.08e-07	1.56e-07	1.05e-07
-0.5	-0.3	-0.1	3.33e-07	1.71e-07	5.19e-08
-0.5	-0.3	0	3.38e-07	1.81e-07	-6.47e-09
-0.5	-0.3	0.1	3.22e-07	1.86e-07	-6.45e-08
-0.5	-0.3	0.2	2.86e-07	1.86e-07	-1.17e-07
-0.5	-0.3	0.3	2.33e-07	1.77e-07	-1.59e-07
-0.5	-0.3	0.4	1.69e-07	1.59e-07	-1.83e-07
-0.5	-0.3	0.5	1.04e-07	1.34e-07	-1.87e-07
-0.5	-0.3	0.6	4.88e-08	1.06e-07	-1.72e-07
-0.5	-0.3	0.7	9.27e-09	7.93e-08	-1.47e-07
-0.5	-0.3	0.8	-1.49e-08	5.74e-08	-1.19e-07
-0.5	-0.3	0.9	-2.76e-08	4.09e-08	-9.35e-08
-0.5	-0.3	1	-3.29e-08	2.91e-08	-7.27e-08
-0.5	-0.2	-1	1.07e-08	5.06e-09	6.2e-08
-0.5	-0.2	-0.9	2.04e-08	8.85e-09	8.39e-08
-0.5	-0.2	-0.8	3.88e-08	1.51e-08	1.12e-07
-0.5	-0.2	-0.7	7.04e-08	2.47e-08	1.43e-07
-0.5	-0.2	-0.6	1.19e-07	3.83e-08	1.71e-07
-0.5	-0.2	-0.5	1.83e-07	5.54e-08	1.86e-07
-0.5	-0.2	-0.4	2.54e-07	7.39e-08	1.78e-07
-0.5	-0.2	-0.3	3.17e-07	9.13e-08	1.47e-07
-0.5	-0.2	-0.2	3.62e-07	1.06e-07	9.75e-08
-0.5	-0.2	-0.1	3.86e-07	1.18e-07	3.87e-08
-0.5	-0.2	0	3.88e-07	1.28e-07	-2.3e-08
-0.5	-0.2	0.1	3.71e-07	1.35e-07	-8.36e-08
-0.5	-0.2	0.2	3.34e-07	1.38e-07	-1.39e-07
-0.5	-0.2	0.3	2.78e-07	1.36e-07	-1.85e-07
-0.5	-0.2	0.4	2.08e-07	1.27e-07	-2.13e-07
-0.5	-0.2	0.5	1.33e-07	1.1e-07	-2.17e-07
-0.5	-0.2	0.6	6.7e-08	8.84e-08	-2e-07
-0.5	-0.2	0.7	1.87e-08	6.69e-08	-1.69e-07
-0.5	-0.2	0.8	-1.12e-08	4.86e-08	-1.36e-07
-0.5	-0.2	0.9	-2.7e-08	3.46e-08	-1.05e-07
-0.5	-0.2	1	-3.37e-08	2.45e-08	-8.09e-08
-0.5	-0.1	-1	1.5e-08	-2.48e-09	6.34e-08
-0.5	-0.1	-0.9	2.68e-08	-2.14e-09	8.64e-08
-0.5	-0.1	-0.8	4.85e-08	-9.09e-10	1.15e-07
-0.5	-0.1	-0.7	8.54e-08	1.93e-09	1.47e-07
-0.5	-0.1	-0.6	1.41e-07	7.17e-09	1.75e-07
-0.5	-0.1	-0.5	2.13e-07	1.51e-08	1.87e-07
-0.5	-0.1	-0.4	2.88e-07	2.52e-08	1.73e-07
-0.5	-0.1	-0.3	3.53e-07	3.6e-08	1.35e-07
-0.5	-0.1	-0.2	3.96e-07	4.66e-08	8.03e-08
-0.5	-0.1	-0.1	4.16e-07	5.64e-08	1.84e-08
-0.5	-0.1	0	4.16e-07	6.54e-08	-4.43e-08
-0.5	-0.1	0.1	3.97e-07	7.35e-08	-1.05e-07
-0.5	-0.1	0.2	3.6e-07	7.99e-08	-1.61e-07
-0.5	-0.1	0.3	3.03e-07	8.3e-08	-2.07e-07
-0.5	-0.1	0.4	2.31e-07	8.11e-08	-2.36e-07
-0.5	-0.1	0.5	1.51e-07	7.33e-08	-2.41e-07
-0.5	-0.1	0.6	7.81e-08	6.11e-08	-2.21e-07
-0.5	-0.1	0.7	2.41e-08	4.74e-08	-1.87e-07
-0.5	-0.1	0.8	-9.63e-09	3.51e-08	-1.49e-07
-0.5	-0.1	0.9	-2.74e-08	2.53e-08	-1.15e-07
-0.5	-0.1	1	-3.5e-08	1.82e-08	-8.72e-08
-0.5	0	-1	1.9e-08	-1.05e-08	6.18e-08
-0.5	0	-0.9	3.22e-08	-1.4e-08	8.42e-08
-0.5	0	-0.8	5.58e-08	-1.84e-08	1.12e-07
-0.5	0	-0.7	9.53e-08	-2.33e-08	1.43e-07
-0.5	0	-0.6	1.54e-07	-2.76e-08	1.68e-07
-0.5	0	-0.5	2.29e-07	-2.98e-08	1.75e-07
-0.5	0	-0.4	3.06e-07	-2.85e-08	1.56e-07
-0.5	0	-0.3	3.69e-07	-2.38e-08	1.13e-07
-0.5	0	-0.2	4.09e-07	-1.68e-08	5.44e-08
-0.5	0	-0.1	4.25e-07	-8.62e-09	-8.77e-09
-0.5	0	0	4.21e-07	9.93e-24	-7.07e-08
-0.5	0	0.1	4e-07	8.62e-09	-1.29e-07
-0.5	0	0.2	3.62e-07	1.68e-08	-1.83e-07
-0.5	0	0.3	3.06e-07	2.38e-08	-2.27e-07
-0.5	0	0.4	2.33e-07	2.85e-08	-2.54e-07
-0.5	0	0.5	1.53e-07	2.98e-08	-2.56e-07
-0.5	0	0.6	7.88e-08	2.76e-08	-2.34e-07
-0.5	0	0.7	2.34e-08	2.33e-08	-1.97e-07
-0.5	0	0.8	-1.11e-08	1.84e-08	-1.56e-07
-0.5	0	0.9	-2.92e-08	1.4e-08	-1.2e-07
-0.5	0	1	-3.67e-08	1.05e-08	-9.06e-08
-0.5	0.1	-1	2.23e-08	-1.82e-08	5.72e-08
-0.5	0.1	-0.9	3.6e-08	-2.53e-08	7.74e-08
-0.5	0.1	-0.8	6e-08	-3.51e-08	1.02e-07
-0.5	0.1	-0.7	9.93e-08	-4.74e-08	1.29e-07
-0.5	0.1	-0.6	1.57e-07	-6.11e-08	1.49e-07
-0.5	0.1	-0.5	2.3e-07	-7.33e-08	1.51e-07
-0.5	0.1	-0.4	3.05e-07	-8.11e-08	1.28e-07
-0.5	0.1	-0.3	3.66e-07	-8.3e-08	8.07e-08
-0.5	0.1	-0.2	4.02e-07	-7.99e-08	1.99e-08
-0.5	0.1	-0.1	4.13e-07	-7.35e-08	-4.33e-08
-0.5	0.1	0	4.05e-07	-6.54e-08	-1.03e-07
-0.5	0.1	0.1	3.81e-07	-5.64e-08	-1.57e-07
-0.5	0.1	0.2	3.42e-07	-4.66e-08	-2.04e-07
-0.5	0.1	0.3	2.87e-07	-3.6e-08	-2.43e-07
-0.5	0.1	0.4	2.16e-07	-2.52e-08	-2.64e-07
-0.5	0.1	0.5	1.38e-07	-1.51e-08	-2.62e-07
-0.5	0.1	0.6	6.8e-08	-7.17e-09	-2.37e-07
-0.5	0.1	0.7	1.61e-08	-1.93e-09	-1.98e-07
-0.5	0.1	0.8	-1.6e-08	9.09e-10	-1.57e-07
-0.5	0.1	0.9	-3.24e-08	2.14e-09	-1.2e-07
-0.5	0.1	1	-3.89e-08	2.48e-09	-9.1e-08
-0.5	0.2	-1	2.47e-08	-2.45e-08	5e-08
-0.5	0.2	-0.9	3.81e-08	-3.46e-08	6.67e-08
-0.5	0.2	-0.8	6.09e-08	-4.86e-08	8.68e-08
-0.5	0.2	-0.7	9.74e-08	-6.69e-08	1.07e-07
-0.5	0.2	-0.6	1.51e-07	-8.84e-08	1.21e-07
-0.5	0.2	-0.5	2.18e-07	-1.1e-07	1.17e-07
-0.5	0.2	-0.4	2.87e-07	-1.27e-07	8.99e-08
-0.5	0.2	-0.3	3.43e-07	-1.36e-07	3.96e-08
-0.5	0.2	-0.2	3.74e-07	-1.38e-07	-2.28e-08
-0.5	0.2	-0.1	3.8e-07	-1.35e-07	-8.47e-08
-0.5	0.2	0	3.67e-07	-1.28e-07	-1.39e-07
-0.5	0.2	0.1	3.4e-07	-1.18e-07	-1.85e-07
-0.5	0.2	0.2	2.99e-07	-1.06e-07	-2.24e-07
-0.5	0.2	0.3	2.45e-07	-9.13e-08	-2.53e-07
-0.5	0.2	0.4	1.79e-07	-7.39e-08	-2.66e-07
-0.5	0.2	0.5	1.09e-07	-5.54e-08	-2.58e-07
-0.5	0.2	0.6	4.76e-08	-3.83e-08	-2.3e-07
-0.5	0.2	0.7	3.24e-09	-2.47e-08	-1.91e-07
-0.5	0.2	0.8	-2.35e-08	-1.51e-08	-1.51e-07
-0.5	0.2	0.9	-3.67e-08	-8.85e-09	-1.16e-07
-0.5	0.2	1	-4.14e-08	-5.06e-09	-8.82e-08
-0.5	0.3	-1	2.62e-08	-2.91e-08	4.12e-08
-0.5	0.3	-0.9	3.86e-08	-4.09e-08	5.37e-08
-0.5	0.3	-0.8	5.9e-08	-5.74e-08	6.79e-08
-0.5	0.3	-0.7	9.08e-08	-7.93e-08	8.1e-08
-0.5	0.3	-0.6	1.36e-07	-1.06e-07	8.7e-08
-0.5	0.3	-0.5	1.94e-07	-1.34e-07	7.74e-08
-0.5	0.3	-0.4	2.54e-07	-1.59e-07	4.56e-08
-0.5	0.3	-0.3	3.02e-07	-1.77e-07	-7.16e-09
-0.5	0.3	-0.2	3.26e-07	-1.86e-07	-7e-08
-0.5	0.3	-0.1	3.25e-07	-1.86e-07	-1.29e-07
-0.5	0.3	0	3.06e-07	-1.81e-07	-1.76e-07
-0.5	0.3	0.1	2.76e-07	-1.71e-07	-2.11e-07
-0.5	0.3	0.2	2.36e-07	-1.56e-07	-2.38e-07
-0.5	0.3	0.3	1.86e-07	-1.36e-07	-2.55e-07
-0.5	0.3	0.4	1.28e-07	-1.12e-07	-2.58e-07
-0.5	0.3	0.5	7.01e-08	-8.59e-08	-2.43e-07
-0.5	0.3	0.6	2.14e-08	-6.18e-08	-2.13e-07
-0.5	0.3	0.7	-1.26e-08	-4.2e-08	-1.76e-07
-0.5	0.3	0.8	-3.23e-08	-2.76e-08	-1.39e-07
-0.5	0.3	0.9	-4.13e-08	-1.77e-08	-1.08e-07
-0.5	0.3	1	-4.38e-08	-1.13e-08	-8.29e-08
-0.5	0.4	-1	2.66e-08	-3.15e-08	3.18e-08
-0.5	0.4	-0.9	3.77e-08	-4.4e-08	4e-08
-0.5	0.4	-0.8	5.5e-08	-6.12e-08	4.84e-08
-0.5	0.4	-0.7	8.11e-08	-8.4e-08	5.43e-08
-0.5	0.4	-0.6	1.18e-07	-1.12e-07	5.28e-08
-0.5	0.4	-0.5	1.63e-07	-1.44e-07	3.72e-08
-0.5	0.4	-0.4	2.1e-07	-1.74e-07	1.94e-09
-0.5	0.4	-0.3	2.47e-07	-1.99e-07	-5.16e-08
-0.5	0.4	-0.2	2.61e-07	-2.14e-07	-1.13e-07
-0.5	0.4	-0.1	2.52e-07	-2.2e-07	-1.66e-07
-0.5	0.4	0	2.28e-07	-2.16e-07	-2.03e-07
-0.5	0.4	0.1	1.97e-07	-2.06e-07	-2.26e-07
-0.5	0.4	0.2	1.6e-07	-1.88e-07	-2.4e-07
-0.5	0.4	0.3	1.18e-07	-1.63e-07	-2.45e-07
-0.5	0.4	0.4	7.18e-08	-1.34e-07	-2.38e-07
-0.5	0.4	0.5	2.87e-08	-1.03e-07	-2.18e-07
-0.5	0.4	0.6	-5.5e-09	-7.53e-08	-1.89e-07
-0.5	0.4	0.7	-2.83e-08	-5.26e-08	-1.56e-07
-0.5	0.4	0.8	-4.06e-08	-3.57e-08	-1.24e-07
-0.5	0.4	0.9	-4.55e-08	-2.39e-08	-9.73e-08
-0.5	0.4	1	-4.57e-08	-1.59e-08	-7.56e-08
-0.5	0.5	-1	2.61e-08	-3.21e-08	2.28e-08
-0.5	0.5	-0.9	3.55e-08	-4.41e-08	2.72e-08
-0.5	0.5	-0.8	4.95e-08	-6.04e-08	3.06e-08
-0.5	0.5	-0.7	6.97e-08	-8.2e-08	3.06e-08
-0.5	0.5	-0.6	9.69e-08	-1.09e-07	2.33e-08
-0.5	0.5	-0.5	1.3e-07	-1.4e-07	3.48e-09
-0.5	0.5	-0.4	1.62e-07	-1.71e-07	-3.26e-08
-0.5	0.5	-0.3	1.84e-07	-1.98e-07	-8.33e-08
-0.5	0.5	-0.2	1.87e-07	-2.17e-07	-1.38e-07
-0.5	0.5	-0.1	1.71e-07	-2.27e-07	-1.84e-07
-0.5	0.5	0	1.44e-07	-2.26e-07	-2.11e-07
-0.5	0.5	0.1	1.14e-07	-2.15e-07	-2.23e-07
-0.5	0.5	0.2	8.32e-08	-1.96e-07	-2.26e-07
-0.5	0.5	0.3	5.14e-08	-1.69e-07	-2.22e-07
-0.5	0.5	0.4	1.99e-08	-1.38e-07	-2.09e-07
-0.5	0.5	0.5	-7.76e-09	-1.07e-07	-1.88e-07
-0.5	0.5	0.6	-2.84e-08	-7.91e-08	-1.61e-07
-0.5	0.5	0.7	-4.12e-08	-5.65e-08	-1.34e-07
-0.5	0.5	0.8	-4.72e-08	-3.94e-08	-1.08e-07
-0.5	0.5	0.9	-4.85e-08	-2.72e-08	-8.55e-08
-0.5	0.5	1	-4.68e-08	-1.87e-08	-6.74e-08
-0.5	0.6	-1	2.48e-08	-3.11e-08	1.49e-08
-0.5	0.6	-0.9	3.24e-08	-4.19e-08	1.64e-08
-0.5	0.6	-0.8	4.32e-08	-5.64e-08	1.61e-08
-0.5	0.6	-0.7	5.78e-08	-7.52e-08	1.22e-08
-0.5	0.6	-0.6	7.64e-08	-9.84e-08	1.54e-09
-0.5	0.6	-0.5	9.72e-08	-1.25e-07	-1.93e-08
-0.5	0.6	-0.4	1.16e-07	-1.53e-07	-5.25e-08
-0.5	0.6	-0.3	1.25e-07	-1.79e-07	-9.6e-08
-0.5	0.6	-0.2	1.19e-07	-1.98e-07	-1.41e-07
-0.5	0.6	-0.1	9.8e-08	-2.09e-07	-1.77e-07
-0.5	0.6	0	7.08e-08	-2.1e-07	-1.96e-07
-0.5	0.6	0.1	4.43e-08	-2e-07	-2.02e-07
-0.5	0.6	0.2	2.06e-08	-1.82e-07	-1.98e-07
-0.5	0.6	0.3	-6.61e-10	-1.57e-07	-1.89e-07
